,0,1,2,3,4,5
0,0.97569444475,0.94861111125,0.914236111,0.051388889,0.026736111,0.0128472225
1,0.99489339175,0.88161756725,0.7929511177499999,0.00487196175,0.00743272525,0.0039740667500000005
2,0.64841444225,0.437897407,0.30195448124999996,0.7010335285,0.480992296,0.49321831575
3,0.12565104175,0.086588542,0.054443359250000004,0.06583658875000001,0.01944987,0.02107747425
4,0.813208435,0.450470962,0.533475048,0.068287046,0.10299598333333333,0.16936065849999998
5,0.6200647880000001,0.55917701375,0.559988874,0.7438699547500001,0.7552356925,0.779184914
6,0.990224501,0.9927259655,0.992663574,0.00520880925,0.0046180705,0.00836796525
7,0.986111111,0.9823495547500001,0.981192165,0.0075231659999999995,0.2424768605,0.24537038825000002
8,0.95081019375,0.96412039675,0.93258108475,0.24450232825,0.057581025,0.34288194675
9,0.92514895725,0.95525074475,0.92297666325,0.033887785749999996,0.22970456775,0.026439920500000002
10,0.6986862645,0.3871618105,0.29643600400000003,0.404396462,0.3065166495,0.46065296575000003
11,0.9985532935,0.998842663,0.9959491005000001,0.0028935315,0.020543990249999998,0.00520834425
12,0.98437500025,0.99276620375,0.9875578705,0.013599537,0.0063657407499999995,0.02343749975
13,0.9947916665000001,0.5813078705,0.25086805575,0.29542824075,0.59114583325,0.2491319445
14,0.99479166675,0.9960123697500001,0.99438476575,0.0060221352499999995,0.0048014322499999994,0.00520833325
15,0.9895019535,0.8812662760000001,0.802327474,0.00805664075,0.0576985675,0.10734049475
16,0.9414876302499999,0.8873697915000001,0.8076171875,0.0528157555,0.05240885425,0.098388672
17,0.7873264197500001,0.94299770275,0.576678285,0.46296297625,0.0263310275,0.37326392425
18,0.9606481835,0.881655119,0.84519679,0.12760416425,0.05324074725,0.01851852525
19,0.9921737212499999,0.99548059975,0.9976851855,0.00562169325,0.001984127,0.00253527325
20,0.884765625,0.87744140625,0.8740234375,0.103515625,0.0859375,0.111328125
21,0.8671875,0.8680555555,0.90306712975,0.16059027774999998,0.144386574,0.1276041665
22,0.732690125,0.86109534625,0.878830874,0.640820091,0.7961833145,0.80682463125
23,0.546875,0.51012731475,0.57378472225,0.61371527775,0.6102430555,0.640335648
24,0.96990747825,0.87673614675,0.80295140225,0.0026041732500000003,0.217592619,0.23987268075
25,0.9806134262499999,0.9305555555,0.87442129625,0.00520833325,0.0037615737500000003,0.0046296295
26,0.9707754630000001,0.97858796275,0.94415509275,0.09201388875,0.0674189815,0.0341435185
27,0.902777813,0.596064828,0.5451389065,0.22685186925,0.07523148375,0.0052083555
28,0.9777018230000001,0.90852864575,0.82267252625,0.003173828,0.0039876302500000006,0.0027669269999999998
29,0.34090169275,0.5329589845,0.52766927075,0.5610351565,0.27254231775000004,0.2802734375
30,0.592303245,0.39554400825,0.42418982375,0.2173032605,0.20399308,0.20601854525000002
31,0.92533976675,0.8834249187500001,0.7854308745,0.036359456,0.00494740325,0.1052540095
32,0.7144820602499999,0.67180266225,0.7329282405,0.43851273175,0.34447337975,0.191478588
33,0.7485532404999999,0.99652777775,0.9947916665000001,0.25115740725,0.01041666675,0.24450231475
34,0.92683919275,0.71647135425,0.706298828,0.0161946615,0.045084635250000005,0.05769856775
35,0.9704861375,0.8342014155,0.68171299825,0.0743634435,0.06770835975,0.087962985
36,0.99594907425,0.91145833325,0.8017939815,0.00520833325,0.05555555525,0.059317129499999996
37,0.765669081,0.78860219325,0.6969765557500001,0.00253041575,0.006111992625,0.0211664835
38,0.86783854175,0.83406575525,0.868652344,0.138264974,0.1818033855,0.14070638024999998
39,0.98923611125,0.9878472222500001,0.9826388890000001,0.0243055555,0.028472222250000002,0.023958333000000002
40,0.193359375,0.105685764,0.16449652775,0.9813368055,0.7046440970000001,0.67447916675
41,0.996527778,0.9736689815,0.94502314825,0.0049189815,0.00549768525,0.0026041665
42,0.97569444475,0.967303241,0.910300926,0.00144675925,0.001736111,0.0034722222500000004
43,0.9285714285,0.76875000925,0.7791666985,0.08035714275,0.12440475975,0.18273809975
44,0.78074621775,0.73847501225,0.7250085255000001,0.16544467175,0.207767547,0.29341698725
45,0.815625,0.5572916665000001,0.492013889,0.00555555575,0.009027778,0.0034722225
46,0.983232897,0.92724474825,0.978084108,0.059996269500000005,0.10147067275,0.0313490015
47,0.97903053625,0.9971065345000001,0.9479166975,0.003761585,0.00636574525,0.12268519174999999
48,0.46614586449999995,0.62123843025,0.6953125,0.373842619,0.5726273325,0.59056713825
49,0.99560546875,0.873840332,0.6364135745,0.003173828,0.0614624025,0.0083618165
50,0.91608783175,0.9184026745,0.9551503725,0.058159674499999994,0.0153356195,0.05381939675
51,0.9969753690000001,0.8001315645,0.64459635425,0.0037190755000000002,0.049594455249999995,0.046531847
52,0.98697917575,0.99594914475,0.9888117753333333,0.014467606000000001,0.02633102725,0.011284740000000001
53,0.99334208175,0.9670850965,0.862241109,0.00911543125,0.05334726975,0.054336547750000005
54,0.6490162214999999,0.70630788825,0.85879633175,0.04224538775,0.00810187375,0.06799770724999998
55,0.9161560455,0.9912173200000001,0.9917279410000001,0.015420751500000001,0.008272059,0.25536089925
56,0.99681712975,0.84895833325,0.71556712975,0.002314815,0.003472222,0.0031828702500000003
57,0.919921875,0.8263346355,0.8169759114999999,0.06705729175,0.1407063805,0.13948567725
58,0.873842628,0.7120949382499999,0.51707176375,0.02835649275,0.08564815675000001,0.09056714075
59,0.9907066995,0.99377042475,0.98764297375,0.011846405,0.011846405333333332,0.01133578425
60,0.9375,0.9565,0.8765000000000001,0.004,0.068,0.092
61,0.889375,0.7765625,0.671875,0.27375,0.3846875,0.37
62,0.6159423055,0.51862914175,0.746663654,0.211804947,0.250203564,0.24583272475
63,0.69270833325,0.536111111,0.53020833325,0.03541666675,0.07812499975000001,0.13576388900000003
64,0.9076968077500001,0.81076391525,0.6715856570000001,0.05758102525,0.1967592835,0.268229171
65,0.84751157425,0.8017939814999999,0.7644675922499999,0.324845679,0.31626157425,0.13657407425
66,0.6098632815,0.65869140625,0.57202148425,0.5626627605,0.5024414065,0.6306152345
67,0.96321099275,0.93049157725,0.9445957927499999,0.0172600995,0.010693382750000001,0.08789522200000001
68,0.961805582,0.899479177,0.911284738,0.017708341250000002,0.08576390475,0.0847222275
69,0.9246962400000001,0.49262155775,0.3700086935,0.00781251,0.19162326725,0.333333343
70,0.8977531645,0.7497987250000001,0.89060067075,0.04187880625,0.025998517999999998,0.039904509500000004
71,0.9320023147500001,0.9424189815,0.93460648125,0.050347222250000004,0.043692129749999996,0.04079861125
72,0.03619305025,0.03284183075,0.020777492749999998,0.9698392085,0.74262737675,0.6166220197500001
73,0.6674756122500001,0.35269465275,0.3423131485,0.54279076625,0.39365277475000005,0.33525804225
74,0.824743483,0.70983293325,0.49462297225,0.10991753474999999,0.24896833625,0.31159464525
75,0.984387122,0.991902638,0.990205586,0.011491466,0.025067881750000003,0.019006982
76,0.91811344825,0.39785880975,0.410879665,0.00868056875,0.0700231635,0.05931713175
77,0.70222981775,0.665608724,0.803955078,0.1720377605,0.21557617175,0.12972005225
78,0.9443359375,0.9585774739999999,0.852376302,0.32910156225,0.18139648425,0.06420898475
79,0.993621463,0.997672853,0.990749468,0.005989447,0.00474495675,0.0110223495
80,0.7543630127500001,0.812536563,0.606976899,0.15388671375000001,0.31318080375,0.40942099425
81,0.7534685165,0.72211846325,0.7371264675,0.268543223,0.17415955175,0.265208111
82,0.88765190975,0.98436957475,0.9859876845,0.02031114375,0.23510335275000002,0.10860053175
83,0.694444471,0.20225695775,0.0804398325,0.44241899925,0.11342594349999999,0.15943290124999998
84,0.9291087965,0.952835648,0.8692129630000001,0.036458333499999995,0.10590277775,0.0630787035
85,0.7607060185000001,0.70370370375,0.55555555575,0.15538194475,0.1727430555,0.2077546295
86,0.9496528040000001,0.837384299,0.7644676189999999,0.056134276999999996,0.16898151025,0.230902778
87,0.99594907425,0.98495370375,0.918113426,0.00694444425,0.005787037,0.00752314825
88,0.94155103175,0.980034749,0.960069533,0.05584491825,0.07291667075,0.043981497
89,0.8358317055,0.66311848975,0.5954074435000001,0.27016194675,0.4636935765,0.39992268875
90,0.8002661492500001,0.76933630775,0.76282476575,0.30579571425,0.60288494575,0.3884109305
91,0.7436342595000001,0.785300926,0.6958912035,0.134837963,0.17881944425000001,0.1241319445
92,0.87239583325,0.792824074,0.773148148,0.263599537,0.40335648125,0.34837962975000003
93,0.99218750025,0.9898726852499999,0.995659722,0.13396990749999999,0.1255787035,0.00491898125
94,0.81741899475,0.7372685407499999,0.584490754,0.0098379695,0.0917245415,0.12442130925
95,0.8096817155,0.83416376075,0.857936142,0.0794788425,0.0439976535,0.28562454975
96,0.85850694425,0.87152777775,0.9140625,0.14004629600000001,0.130787037,0.07349537025
97,0.99131944425,0.99797453725,0.99421296325,0.0026041665,0.25144675925,0.001736111
98,0.9685702165000001,0.96194125025,0.9692614275,0.30304201525,0.23905427,0.28493629675
99,0.9844835073333332,0.986246745,0.990451389,0.0145670575,0.011311848999999999,0.00683593725
100,0.629919008,0.39930556875,0.7146990875,0.26215281975000004,0.31539355375,0.24131944025000002
101,0.98502604175,0.987060547,0.97281901075,0.01782226575,0.0170084635,0.01375325525
102,0.93869154075,0.91594457375,0.99357310125,0.0898324945,0.2024841405,0.146880449
103,0.9953703705,0.99537037025,0.99681712975,0.005787037,0.00405092575,0.017361111
104,0.2508680555,0.0164930555,0.18721064799999998,0.99594907425,0.99218750025,0.99305555575
105,0.76425728425,0.7367374185,0.7871353495,0.044098156,0.022214871499999997,0.029177744250000002
106,0.90190972225,0.97858796325,0.69994212975,0.09837962975,0.00549768525,0.00839120375
107,0.7604166667500001,0.51220703125,0.449544271,0.17163085925,0.23836263024999998,0.23592122425
108,0.92650465625,0.88831022075,0.82465276875,0.100983814,0.0711805645,0.11226854074999999
109,0.9317220052499999,0.88859049475,0.869873047,0.6212565105,0.5484212242500001,0.27579752625
110,0.49884259249999996,0.26070601825,0.0014467590000000002,0.747685185,0.7705439815,0.7473958334999999
111,0.9931640625,0.995605469,0.9915364584999999,0.00358072925,0.003173828,0.005208333250000001
112,0.812500044,0.5943287214999999,0.21122687625,0.11053244525,0.08883103375,0.52748845925
113,0.99623842575,0.978877315,0.8624131945,0.0030381945,0.0070167825,0.00339988425
114,0.94560185175,0.97743055575,0.94878472225,0.6730324075,0.4736689815,0.728009259
115,0.96160631725,0.892234524,0.91575047675,0.16104051575,0.54825282975,0.471944491
116,0.90247988775,0.68733247025,0.79926276,0.41789545525,0.3951072665,0.362600536
117,0.661747685,0.6452546295,0.61197916675,0.0905671295,0.08709490724999999,0.101273148
118,0.9963107637499999,0.990451389,0.99153645825,0.00151909725,0.001953125,0.00217013875
119,0.99758454125,0.99667874425,0.99486714975,0.0039251204999999996,0.0006038645,0.00241545875
120,0.900173611,0.8331163195,0.741970486,0.056857639,0.16948784725,0.2552083335
121,0.85098379625,0.9172453705,0.76186342575,0.037326388749999995,0.02546296275,0.060185185
122,0.5336309525,0.36220238075,0.42410714275,0.0080357145,0.0044642860000000005,0.0101190475
123,0.99026147275,0.99226254,0.990594984,0.01007203825,0.008737993749999999,0.01007203875
124,0.75405092575,0.64583333325,0.3130787035,0.26678240725,0.56799768525,0.040798611
125,0.9953703705,0.954861111,0.8379629630000001,0.011574074,0.052083333,0.12355324075
126,0.89699077625,0.5353009435,0.51707177675,0.00173613775,0.00578705475,0.00028936075
127,0.8214518230000001,0.8572591144999999,0.83284505225,0.09716796875,0.06258138025,0.09065755225
128,0.992937189,0.43531665124999996,0.44976277525,0.09236555825000001,0.14350485200000002,0.0689628295
129,0.9971064815,0.98003472225,0.9557291665,0.001736111,0.00028935175,0.0671296295
130,0.7485532669999999,0.9299769135,0.74797456125,0.5332754737500001,0.5083912195,0.17013889975
131,0.977127956,0.99167332075,0.96942487425,0.01781759025,0.01959496725,0.014720873499999999
132,0.7029999355,0.31556301625,0.15114649575,0.66881435675,0.235796609,0.18370423924999998
133,0.972511574,0.844039352,0.810763889,0.009837963,0.04137731475,0.04832175925
134,0.9726402605,0.920998705,0.87311903575,0.23392614425,0.0369357255,0.029411782749999997
135,0.8743489585,0.8153483075000001,0.7787272137500001,0.17529296900000002,0.23917643249999998,0.20540364575
136,0.7535445602499999,0.5224247685,0.55859375,0.43164062475,0.43308738425,0.4750434025
137,0.791748047,0.7559407552499999,0.72664388025,0.03450520825,0.02067057275,0.021891275999999998
138,0.34606484575,0.28819449725,0.27372690475,0.00868056875,0.0083912215,0.008969916250000001
139,0.86789580525,0.80996278775,0.72031461425,0.01539242225,0.037550744250000004,0.10842354525
140,0.86844708225,0.7735534125,0.60880316525,0.003276459,0.17760880325,0.21377349150000002
141,0.9629629632500001,0.93807870375,0.8692129630000001,0.00318287025,0.11834490724999999,0.040798611250000005
142,0.55989584875,0.44126156775,0.23842593425000003,0.0089698935,0.05092594375,0.09693285875
143,0.99286282575,0.990444186,0.9845743155,0.00722000775,0.01003789575,0.0111754435
144,0.9918402566666668,0.99283854175,0.991406242,0.00664062325,0.00533855975,0.0045573014999999995
145,0.6394675925,0.8443287035,0.80844907425,0.31394675925,0.14293981475,0.22771990749999999
146,0.9913194445,0.9638310185,0.99334490775,0.0613425925,0.00607638875,0.015335648
147,0.985243047,0.98668985025,0.98784724,0.07841434975,0.07378471325,0.057870383500000004
148,0.9317129985,0.9392362085,0.94299774725,0.070891217,0.0347222355,0.06886574075
149,0.969838483,0.95161213225,0.83986040525,0.071380692,0.14456355575000002,0.12911776149999998
150,0.8580729165000001,0.8315972225,0.89366319425,0.134765625,0.11053240733333332,0.07855902775
151,0.79195604475,0.75723380075,0.702256971,0.2280092815,0.20949075849999998,0.46990744725
152,0.9424189815,0.78616898175,0.69675925925,0.002025463,0.03645833325,0.04282407425
